imageset,imagename,imagewidth,imageheight,class,difficulty,pose,truncated,xmin,xmax,ymin,ymax
test,001745,500,333,bird,0,Frontal,1,383,401,128,152
test,001745,500,333,bird,0,Frontal,0,304,341,87,147
test,001745,500,333,bird,1,Unspecified,1,284,311,104,137
test,001745,500,333,bird,0,Unspecified,0,237,284,74,123
test,001745,500,333,bird,0,Frontal,1,190,219,117,155
test,001745,500,333,bird,0,Frontal,1,105,134,137,184
test,001745,500,333,bird,0,Frontal,1,56,86,143,188
test,001748,500,375,person,0,Left,0,135,236,25,188
test,001748,500,375,bicycle,0,Left,0,95,232,85,253
test,001751,500,332,dog,0,Left,1,157,498,57,331
test,001753,500,375,train,0,Right,0,3,376,230,319
test,001757,375,500,diningtable,0,Unspecified,1,2,263,184,500
test,001757,375,500,person,0,Unspecified,1,109,175,121,261
test,001757,375,500,person,0,Unspecified,1,138,218,127,337
test,001757,375,500,person,0,Unspecified,1,144,284,203,403
test,001757,375,500,person,0,Unspecified,1,197,375,291,500
test,001757,375,500,person,0,Frontal,0,12,96,114,186
test,001760,375,500,person,0,Unspecified,0,1,107,155,377
test,001760,375,500,person,0,Frontal,0,196,272,118,344
test,001760,375,500,person,0,Unspecified,0,257,343,129,348
test,001760,375,500,person,0,Left,0,269,375,255,423
test,001760,375,500,person,0,Unspecified,0,167,323,334,500
test,001760,375,500,person,0,Right,0,11,124,284,500
test,001760,375,500,person,0,Unspecified,0,149,228,274,349
test,001762,500,375,cat,0,Unspecified,0,136,375,70,275
test,001762,500,375,chair,0,Unspecified,1,1,498,115,375
test,001763,500,375,cat,0,Frontal,1,281,500,119,375
test,001763,500,375,dog,0,Left,1,1,330,24,366
test,001763,500,375,sofa,0,Frontal,1,1,500,48,375
test,001763,500,375,tvmonitor,1,Unspecified,1,83,195,1,16
test,001764,500,375,cow,1,Unspecified,1,467,500,105,150
test,001764,500,375,cow,0,Right,0,278,349,103,147
test,001764,500,375,cow,0,Right,0,221,282,106,148
test,001764,500,375,cow,0,Right,0,134,223,103,148
test,001764,500,375,cow,0,Unspecified,0,98,144,97,133
test,001764,500,375,cow,1,Unspecified,1,2,11,112,140
test,001767,500,375,dog,0,Left,1,110,500,54,375
test,001769,500,375,horse,0,Frontal,1,65,252,100,375
test,001769,500,375,horse,0,Frontal,1,249,458,110,375
test,001769,500,375,person,0,Frontal,1,287,429,39,234
test,001769,500,375,person,0,Frontal,1,169,289,25,204
test,001770,500,375,boat,0,Unspecified,1,309,500,177,374
test,001770,500,375,car,0,Unspecified,0,99,126,331,351
test,001770,500,375,car,0,Unspecified,0,61,96,337,361
test,001770,500,375,car,0,Unspecified,0,18,51,358,375
test,001773,500,376,chair,1,Unspecified,1,227,271,194,215
test,001773,500,376,chair,0,Rear,0,196,277,219,346
test,001773,500,376,chair,0,Right,0,107,188,204,321
test,001774,500,340,cat,0,Unspecified,0,14,500,86,286
test,001776,500,333,car,0,Left,1,1,349,106,296
test,001776,500,333,person,0,Rear,0,68,171,189,333
test,001776,500,333,person,0,Unspecified,1,175,496,12,333
test,001776,500,333,person,0,Right,1,1,67,88,189
test,001776,500,333,person,1,Unspecified,1,227,311,245,308
test,001779,500,375,sofa,0,Unspecified,0,36,390,167,372
test,001779,500,375,pottedplant,0,Unspecified,1,404,500,1,375
test,001781,500,333,person,0,Frontal,1,242,455,3,331
test,001781,500,333,bicycle,0,Unspecified,1,380,500,4,308
test,001783,500,375,aeroplane,0,Right,0,72,297,189,261
test,001783,500,375,aeroplane,0,Unspecified,1,369,500,195,261
test,001786,500,375,pottedplant,0,Unspecified,1,2,447,99,375
test,001788,500,375,train,0,Unspecified,0,99,468,36,301
test,001790,333,500,cat,0,Frontal,1,93,332,2,472
test,001791,494,500,person,0,Unspecified,1,10,381,19,500
test,001792,500,236,person,0,Frontal,0,425,489,27,212
test,001792,500,236,person,0,Frontal,1,404,442,18,63
test,001792,500,236,person,0,Frontal,0,380,433,38,212
test,001792,500,236,person,0,Frontal,1,351,380,25,71
test,001792,500,236,person,0,Frontal,0,320,378,39,214
test,001792,500,236,person,0,Frontal,1,298,341,21,71
test,001792,500,236,person,0,Frontal,0,275,322,35,215
test,001792,500,236,person,0,Frontal,0,233,281,40,211
test,001792,500,236,person,0,Frontal,0,183,231,34,206
test,001792,500,236,person,0,Frontal,0,134,179,51,206
test,001792,500,236,person,0,Frontal,0,90,133,50,226
test,001792,500,236,person,0,Frontal,0,7,84,31,231
test,001794,212,320,horse,0,Frontal,0,66,140,64,320
test,001794,212,320,person,0,Frontal,0,32,154,23,200
test,001796,500,375,motorbike,0,Left,1,70,458,91,266
test,001798,500,334,motorbike,0,Right,0,27,474,62,305
test,001798,500,334,motorbike,0,Right,1,1,212,1,172
test,001798,500,334,motorbike,0,Unspecified,0,258,443,1,128
test,001798,500,334,motorbike,1,Unspecified,1,189,318,1,84
test,001802,500,333,train,0,Unspecified,1,1,499,1,267
test,001802,500,333,person,0,Unspecified,0,196,291,50,310
test,001802,500,333,person,0,Unspecified,0,125,196,40,333
test,001803,500,333,train,0,Unspecified,0,224,365,202,259
test,001804,500,375,car,0,Frontal,0,75,419,40,321
test,001805,500,332,person,0,Left,1,331,500,12,332
test,001805,500,332,person,0,Right,1,43,157,46,218
test,001805,500,332,chair,1,Unspecified,1,259,379,97,148
test,001805,500,332,chair,1,Unspecified,1,3,39,128,221
test,001805,500,332,diningtable,0,Unspecified,1,5,417,130,332
test,001808,500,332,person,0,Unspecified,0,253,322,62,317
test,001808,500,332,person,0,Left,1,368,417,67,218
test,001808,500,332,person,0,Unspecified,1,422,489,85,332
test,001808,500,332,person,0,Unspecified,1,1,57,76,312
test,001811,500,375,tvmonitor,1,Unspecified,0,294,341,149,186
test,001811,500,375,sofa,1,Unspecified,1,118,351,189,291
test,001811,500,375,sofa,1,Unspecified,1,354,500,199,285
test,001811,500,375,chair,1,Unspecified,1,412,457,162,197
test,001811,500,375,chair,1,Unspecified,1,135,166,175,193
test,001811,500,375,pottedplant,0,Unspecified,1,1,40,167,241
test,001811,500,375,pottedplant,1,Unspecified,1,170,197,109,193
test,001811,500,375,pottedplant,0,Unspecified,1,196,222,169,195
test,001812,500,486,pottedplant,0,Unspecified,1,466,500,273,339
test,001812,500,486,pottedplant,1,Unspecified,0,427,465,264,302
test,001812,500,486,pottedplant,0,Unspecified,0,269,362,239,353
test,001812,500,486,person,0,Unspecified,0,238,323,124,296
test,001812,500,486,bottle,1,Unspecified,0,408,422,256,298
test,001812,500,486,pottedplant,1,Unspecified,1,1,40,298,330
test,001813,500,375,tvmonitor,0,Left,1,458,500,181,287
test,001814,500,375,chair,0,Unspecified,0,245,415,1,197
test,001815,500,375,boat,0,Frontal,1,85,313,150,291
test,001817,333,500,bus,0,Unspecified,0,3,333,2,298
test,001819,370,480,horse,0,Unspecified,0,102,269,89,443
test,001819,370,480,person,0,Unspecified,1,127,260,58,293
test,001820,500,333,car,0,Unspecified,0,93,435,71,316
test,001822,500,375,boat,0,Unspecified,0,135,437,192,262
test,001823,297,480,person,0,Frontal,1,92,226,74,269
test,001823,297,480,horse,0,Frontal,0,119,206,127,355
test,001824,500,375,tvmonitor,0,Frontal,0,157,309,71,227
test,001824,500,375,dog,0,Left,1,213,500,170,375
test,001826,500,375,tvmonitor,1,Unspecified,0,451,500,117,176
test,001826,500,375,chair,0,Right,0,387,486,155,304
test,001826,500,375,sofa,0,Right,1,171,341,201,331
test,001829,375,500,bottle,0,Unspecified,1,48,111,373,500
test,001831,500,375,person,0,Unspecified,0,304,500,71,350
test,001831,500,375,person,0,Frontal,0,198,330,104,375
test,001831,500,375,person,0,Frontal,0,102,251,104,375
test,001831,500,375,person,0,Frontal,0,75,227,107,375
test,001831,500,375,sofa,0,Frontal,0,1,443,128,346
test,001835,500,375,cat,0,Unspecified,0,17,298,54,374
test,001838,500,375,car,0,Unspecified,0,39,473,43,330
test,001839,500,375,dog,1,Unspecified,1,77,270,170,321
test,001839,500,375,dog,1,Unspecified,1,189,397,153,275
test,001839,500,375,person,0,Unspecified,1,4,139,2,366
test,001839,500,375,person,0,Unspecified,1,117,187,4,174
test,001839,500,375,person,0,Unspecified,1,411,500,5,302
test,001839,500,375,person,0,Unspecified,1,398,465,2,149
test,001839,500,375,person,0,Frontal,1,353,414,65,144
test,001839,500,375,person,0,Frontal,1,210,252,1,138
test,001839,500,375,person,0,Unspecified,0,181,215,1,142
test,001844,500,333,bus,0,Right,0,134,285,112,209
test,001846,500,333,car,0,Frontal,0,45,337,143,332
test,001848,500,313,aeroplane,0,Frontal,0,52,415,88,197
test,001850,500,333,aeroplane,0,Frontal,1,108,500,125,271
test,001850,500,333,person,0,Frontal,0,253,280,209,295
test,001850,500,333,person,0,Frontal,0,227,257,221,293
test,001850,500,333,person,0,Frontal,0,227,256,185,301
test,001851,375,500,dog,0,Unspecified,1,1,321,83,500
test,001851,375,500,car,0,Frontal,0,41,92,68,108
test,001851,375,500,car,1,Unspecified,0,18,36,68,86
test,001852,500,375,sheep,0,Frontal,0,72,232,105,305
test,001852,500,375,sheep,0,Unspecified,0,184,500,58,352
test,001856,333,500,chair,0,Frontal,1,202,248,244,348
test,001856,333,500,diningtable,0,Unspecified,1,188,259,258,396
test,001856,333,500,person,0,Right,1,113,173,189,272
test,001856,333,500,chair,0,Unspecified,0,107,141,258,316
test,001856,333,500,person,1,Unspecified,1,95,110,196,221
test,001857,500,375,car,0,Right,1,1,500,11,374
test,001857,500,375,person,0,Frontal,1,397,479,1,127
test,001857,500,375,person,0,Frontal,1,328,413,1,122
test,001857,500,375,person,0,Frontal,1,226,327,1,117
test,001857,500,375,person,0,Frontal,1,168,236,3,104
test,001857,500,375,person,0,Frontal,1,86,145,1,45
test,001857,500,375,person,1,Unspecified,1,132,173,32,67
test,001859,500,375,bicycle,0,Unspecified,1,13,476,1,375
test,001863,500,333,car,0,Frontal,0,168,419,79,284
test,001865,375,500,horse,0,Unspecified,0,1,347,34,500
test,001866,500,333,dog,0,Unspecified,0,86,369,81,272
test,001866,500,333,person,0,Unspecified,1,29,143,1,247
test,001867,360,270,pottedplant,0,Unspecified,0,85,103,191,207
test,001867,360,270,pottedplant,0,Unspecified,1,164,186,190,203
test,001867,360,270,pottedplant,1,Unspecified,0,251,268,194,207
test,001867,360,270,pottedplant,0,Unspecified,1,341,360,202,219
test,001868,500,375,sofa,0,Unspecified,0,248,479,185,350
test,001868,500,375,chair,0,Unspecified,0,1,130,201,359
test,001869,500,376,pottedplant,0,Unspecified,0,132,440,3,338
test,001871,375,500,tvmonitor,0,Frontal,0,82,348,37,238
test,001873,500,332,car,0,Rear,0,203,436,87,230
test,001874,375,500,cat,0,Unspecified,0,17,244,82,495
test,001876,500,375,train,0,Unspecified,1,289,500,89,258
test,001879,375,500,sofa,0,Frontal,0,38,275,270,446
test,001880,500,375,pottedplant,0,Unspecified,1,1,183,9,375
test,001880,500,375,pottedplant,0,Unspecified,1,219,432,9,375
test,001880,500,375,pottedplant,0,Unspecified,1,247,452,331,375
test,001883,500,333,car,0,Frontal,0,90,435,46,289
test,001883,500,333,person,0,Frontal,0,20,97,20,213
test,001883,500,333,person,0,Frontal,1,430,489,170,229
test,001884,500,375,bus,1,Unspecified,1,189,201,217,245
test,001884,500,375,bus,0,Left,0,200,311,216,251
test,001884,500,375,bus,0,Left,0,309,416,213,245
test,001884,500,375,aeroplane,0,Left,0,130,435,112,211
test,001885,500,375,aeroplane,1,Unspecified,1,56,407,57,142
test,001885,500,375,aeroplane,0,Unspecified,1,146,500,56,189
test,001886,500,375,person,0,Frontal,0,92,192,43,375
test,001889,500,375,motorbike,0,Frontal,0,51,150,137,284
test,001889,500,375,motorbike,0,Frontal,0,211,332,106,330
test,001889,500,375,motorbike,0,Frontal,0,348,426,130,264
test,001889,500,375,person,0,Frontal,0,123,176,82,242
test,001889,500,375,person,1,Unspecified,1,297,350,190,285
test,001889,500,375,person,0,Unspecified,1,327,375,95,209
test,001889,500,375,person,0,Unspecified,0,348,437,89,239
test,001890,500,375,cat,0,Right,1,65,472,54,304
test,001891,500,375,person,0,Right,0,414,473,1,205
test,001891,500,375,person,0,Frontal,1,1,34,1,197
test,001891,500,375,car,0,Frontal,0,68,429,29,375
test,001893,375,500,person,0,Unspecified,1,260,293,279,320
test,001893,375,500,person,0,Unspecified,1,285,294,281,298
test,001893,375,500,person,0,Unspecified,0,315,337,282,330
test,001893,375,500,person,0,Frontal,0,337,375,270,388
test,001893,375,500,person,1,Unspecified,0,185,195,285,312
test,001893,375,500,person,1,Unspecified,0,168,179,283,312
test,001893,375,500,person,1,Unspecified,0,160,167,281,314
test,001893,375,500,person,0,Rear,0,145,162,281,340
test,001893,375,500,person,1,Unspecified,1,138,146,277,293
test,001893,375,500,person,0,Frontal,0,101,117,284,336
test,001893,375,500,person,0,Rear,0,119,150,280,359
test,001893,375,500,person,0,Frontal,1,72,92,278,343
test,001893,375,500,person,0,Unspecified,0,13,82,263,442
test,001893,375,500,person,0,Unspecified,0,220,248,202,300
test,001895,500,375,boat,0,Left,0,358,451,208,245
test,001895,500,375,boat,1,Unspecified,0,47,89,238,264
test,001895,500,375,boat,1,Unspecified,1,51,112,202,254
test,001895,500,375,boat,1,Unspecified,0,259,284,226,238
test,001897,500,375,bus,0,Left,0,21,490,78,240
test,001900,375,500,horse,0,Unspecified,1,86,375,47,500
test,001905,500,343,tvmonitor,0,Frontal,0,276,355,184,244
test,001905,500,343,sofa,1,Unspecified,1,43,500,258,343
test,001905,500,343,pottedplant,0,Unspecified,1,1,160,44,272
test,001905,500,343,pottedplant,0,Unspecified,1,142,188,123,187
test,001905,500,343,pottedplant,0,Unspecified,0,194,236,136,185
test,001908,500,300,car,0,Frontal,0,132,342,44,239
test,001909,500,333,cat,0,Unspecified,1,51,440,3,333
test,001910,500,334,bird,0,Unspecified,1,4,438,3,332
test,001912,500,342,aeroplane,0,Left,0,8,487,45,226
test,001913,500,333,car,0,Left,0,136,441,89,214
test,001914,375,500,dog,0,Left,0,202,344,215,476
test,001914,375,500,chair,1,Unspecified,1,262,375,202,329
test,001914,375,500,chair,1,Unspecified,1,3,145,315,481
test,001914,375,500,person,0,Unspecified,0,88,291,27,390
test,001914,375,500,person,0,Unspecified,1,1,246,55,500
test,001916,500,331,motorbike,0,Unspecified,1,100,153,99,192
test,001916,500,331,motorbike,0,Unspecified,1,113,199,110,209
test,001916,500,331,motorbike,0,Unspecified,0,384,464,103,198
test,001916,500,331,motorbike,0,Unspecified,0,295,382,109,199
test,001916,500,331,motorbike,0,Unspecified,1,256,319,98,186
test,001916,500,331,person,0,Unspecified,0,401,469,59,165
test,001916,500,331,person,0,Unspecified,0,309,383,68,168
test,001916,500,331,person,0,Unspecified,0,263,323,69,158
test,001916,500,331,person,0,Unspecified,0,122,212,71,205
test,001916,500,331,person,1,Unspecified,1,122,175,73,109
test,001916,500,331,person,0,Right,1,444,470,42,117
test,001916,500,331,person,0,Frontal,1,427,449,35,67
test,001916,500,331,person,0,Frontal,1,153,180,45,76
test,001917,500,397,cow,0,Left,0,191,266,167,210
test,001917,500,397,cow,0,Left,0,416,482,181,217
test,001917,500,397,cow,0,Right,0,341,420,173,220
test,001919,500,333,car,0,Frontal,0,203,350,85,212
test,001921,375,500,person,0,Rear,1,43,132,284,367
test,001921,375,500,person,1,Unspecified,1,2,140,274,500
test,001921,375,500,person,0,Left,0,126,138,259,305
test,001921,375,500,person,1,Unspecified,0,98,115,251,326
test,001921,375,500,person,0,Frontal,1,154,322,117,499
test,001921,375,500,bottle,0,Unspecified,0,201,229,312,376
test,001921,375,500,person,1,Unspecified,1,169,375,276,500
test,001921,375,500,person,1,Unspecified,0,17,32,252,300
test,001921,375,500,person,1,Unspecified,0,31,48,249,300
test,001921,375,500,person,1,Unspecified,0,51,71,251,302
test,001923,500,334,car,0,Unspecified,0,1,413,137,317
test,001923,500,334,person,0,Rear,0,427,468,116,234
test,001923,500,334,person,0,Rear,0,465,489,90,162
test,001923,500,334,person,0,Rear,1,415,443,91,173
test,001923,500,334,car,0,Left,1,245,292,106,139
test,001924,500,375,car,0,Unspecified,0,90,444,109,264
test,001924,500,375,car,0,Unspecified,1,396,500,97,259
test,001925,500,333,bottle,1,Unspecified,1,461,500,61,255
test,001925,500,333,bottle,1,Unspecified,1,475,500,1,85
test,001925,500,333,bottle,0,Unspecified,1,365,486,1,261
test,001925,500,333,bottle,1,Unspecified,1,381,476,1,67
test,001925,500,333,bottle,0,Unspecified,1,270,376,1,257
test,001925,500,333,bottle,1,Unspecified,1,288,383,1,73
test,001925,500,333,bottle,1,Unspecified,1,254,289,1,70
test,001925,500,333,bottle,0,Unspecified,1,175,273,1,245
test,001925,500,333,bottle,1,Unspecified,1,153,195,1,55
test,001925,500,333,bottle,0,Unspecified,1,81,177,1,230
test,001925,500,333,bottle,0,Unspecified,1,1,79,1,217
test,001925,500,333,bottle,1,Unspecified,1,53,92,1,44
test,001925,500,333,bottle,0,Unspecified,1,1,79,198,298
test,001925,500,333,bottle,1,Unspecified,1,1,47,240,333
test,001925,500,333,bottle,1,Unspecified,1,25,102,301,333
test,001925,500,333,bottle,0,Unspecified,1,47,137,250,333
test,001925,500,333,bottle,0,Unspecified,1,82,160,206,313
test,001925,500,333,bottle,0,Unspecified,1,171,252,214,323
test,001925,500,333,bottle,0,Unspecified,1,135,227,259,333
test,001925,500,333,bottle,1,Unspecified,1,121,193,316,333
test,001925,500,333,bottle,0,Unspecified,1,251,335,220,331
test,001925,500,333,bottle,0,Unspecified,1,222,316,268,333
test,001925,500,333,bottle,1,Unspecified,1,227,282,323,333
test,001925,500,333,bottle,0,Unspecified,1,337,424,231,331
test,001925,500,333,bottle,0,Unspecified,1,316,398,277,333
test,001925,500,333,bottle,0,Unspecified,1,414,498,287,333
test,001925,500,333,bottle,0,Unspecified,1,423,500,240,322
test,001926,500,375,bird,0,Frontal,0,261,431,81,334
test,001926,500,375,bird,0,Frontal,0,120,237,76,303
test,001929,500,360,aeroplane,0,Right,0,205,362,145,196
test,001935,500,374,train,0,Left,1,42,500,114,217
test,001935,500,374,car,0,Left,0,370,443,181,214
test,001935,500,374,person,1,Unspecified,0,351,366,175,211
test,001939,432,270,horse,0,Right,0,6,428,3,269
test,001942,500,333,car,0,Frontal,0,93,462,25,306
test,001942,500,333,person,0,Unspecified,1,171,208,12,68
test,001942,500,333,person,1,Unspecified,1,341,385,2,73
test,001942,500,333,car,0,Unspecified,1,339,500,2,75
test,001942,500,333,chair,0,Unspecified,0,1,46,125,180
test,001943,500,333,person,0,Unspecified,1,1,500,11,333
test,001946,500,375,person,0,Frontal,1,107,491,67,375
test,001947,500,375,person,0,Frontal,1,202,323,10,157
test,001947,500,375,person,0,Frontal,1,1,119,88,373
test,001947,500,375,person,0,Frontal,1,1,234,89,375
test,001947,500,375,person,0,Frontal,1,132,388,152,375
test,001947,500,375,person,0,Frontal,1,312,500,68,375
test,001949,375,500,chair,0,Unspecified,1,144,316,318,497
test,001949,375,500,chair,0,Unspecified,1,259,374,309,500
test,001949,375,500,chair,0,Unspecified,1,48,151,259,500
test,001949,375,500,chair,1,Unspecified,1,150,233,243,279
test,001949,375,500,diningtable,0,Unspecified,1,35,372,276,500
test,001951,500,323,car,0,Unspecified,0,5,486,27,299
test,001953,500,334,bus,0,Unspecified,1,1,497,43,330
test,001953,500,334,person,0,Unspecified,1,363,406,155,213
test,001953,500,334,person,1,Unspecified,1,346,383,169,212
test,001953,500,334,person,1,Unspecified,1,474,500,177,215
test,001953,500,334,person,1,Unspecified,1,202,221,138,234
